source,decade,term,count,tokens,per10k
Cato Institute,1980s,bootleg,6,105592,0.568
Cato Institute,1980s,manufacture,4,105592,0.379
Cato Institute,1980s,tools,6,105592,0.568
Cato Institute,1980s,americans,45,105592,4.262
Cato Institute,1980s,garages,1,105592,0.095
Cato Institute,1980s,zip,5,105592,0.474
Cato Institute,1980s,made,104,105592,9.849
Cato Institute,1980s,tubing,1,105592,0.095
Cato Institute,1980s,tape,2,105592,0.189
Cato Institute,1980s,pin,1,105592,0.095
Cato Institute,1980s,key,27,105592,2.557
Cato Institute,1980s,whittle,1,105592,0.095
Cato Institute,1980s,wood,2,105592,0.189
Cato Institute,1980s,rubber,2,105592,0.189
Cato Institute,1980s,bands,2,105592,0.189
Cato Institute,1980s,fact,91,105592,8.618
Cato Institute,1980s,using,27,105592,2.557
Cato Institute,1980s,fires,2,105592,0.189
Cato Institute,1980s,inferior,1,105592,0.095
Cato Institute,1980s,sears,1,105592,0.095
Cato Institute,1980s,roebuck,1,105592,0.095
Cato Institute,1980s,catalogue,4,105592,0.379
Cato Institute,1980s,pakistani,1,105592,0.095
Cato Institute,1980s,afghan,7,105592,0.663
Cato Institute,1980s,peasants,3,105592,0.284
Cato Institute,1980s,making,70,105592,6.629
Cato Institute,1980s,capable,8,105592,0.758
Cato Institute,1980s,russian,2,105592,0.189
Cato Institute,1980s,ak-,1,105592,0.095
Cato Institute,1980s,cartridge,2,105592,0.189
Cato Institute,1980s,ammunition,1,105592,0.095
Cato Institute,1980s,harder,5,105592,0.474
Cato Institute,1980s,make,144,105592,13.637
Cato Institute,1980s,liquor,4,105592,0.379
Cato Institute,1980s,modern,25,105592,2.368
Cato Institute,1980s,smokeless,1,105592,0.095
Cato Institute,1980s,gunpowder,1,105592,0.095
Cato Institute,1980s,complex,10,105592,0.947
Cato Institute,1980s,backyard,1,105592,0.095
Cato Institute,1980s,production,57,105592,5.398
Cato Institute,1980s,conventional,6,105592,0.568
Cato Institute,1980s,black,56,105592,5.303
Cato Institute,1980s,powder,1,105592,0.095
Cato Institute,1980s,apparently,17,105592,1.61
Cato Institute,1980s,already,54,105592,5.114
Cato Institute,1980s,common,39,105592,3.693
Cato Institute,1980s,federal,204,105592,19.32
Cato Institute,1980s,one-fifth,2,105592,0.189
Cato Institute,1980s,seized,9,105592,0.852
Cato Institute,1980s,washington,215,105592,20.361
Cato Institute,1980s,d,127,105592,12.027
Cato Institute,1980s,c,113,105592,10.702
Cato Institute,1980s,homemade,2,105592,0.189
Cato Institute,1980s,course,62,105592,5.872
Cato Institute,1980s,cannot,78,105592,7.387
Cato Institute,1980s,win,10,105592,0.947
Cato Institute,1980s,target-shooting,1,105592,0.095
Cato Institute,1980s,contests,1,105592,0.095
Cato Institute,1980s,suffice,1,105592,0.095
Cato Institute,1980s,robbery,9,105592,0.852
Cato Institute,1980s,purposes,23,105592,2.178
Cato Institute,1980s,furthermore,17,105592,1.61
Cato Institute,1980s,price,72,105592,6.819
Cato Institute,1980s,lower,29,105592,2.746
Cato Institute,1980s,quality,39,105592,3.693
Cato Institute,1980s,now,129,105592,12.217
Cato Institute,1980s,gin,1,105592,0.095
Cato Institute,1980s,often,87,105592,8.239
Cato Institute,1980s,officers,9,105592,0.852
Cato Institute,1980s,concur,1,105592,0.095
Cato Institute,1980s,ineffective,10,105592,0.947
Cato Institute,1980s,questionnaire,1,105592,0.095
Cato Institute,1980s,official,42,105592,3.978
Cato Institute,1980s,results,41,105592,3.883
Cato Institute,1980s,believed,22,105592,2.083
Cato Institute,1980s,ban,27,105592,2.557
Cato Institute,1980s,chicago,59,105592,5.588
Cato Institute,1980s,banned,3,105592,0.284
Cato Institute,1980s,likely,80,105592,7.576
Cato Institute,1980s,targets,6,105592,0.568
Cato Institute,1980s,violence,28,105592,2.652
Cato Institute,1980s,concede,2,105592,0.189
Cato Institute,1980s,belief,6,105592,0.568
Cato Institute,1980s,good,72,105592,6.819
Cato Institute,1980s,rely,21,105592,1.989
Cato Institute,1980s,heavily,17,105592,1.61
Cato Institute,1980s,newspaper,8,105592,0.758
Cato Institute,1980s,accounts,22,105592,2.083
Cato Institute,1980s,suicidal,2,105592,0.189
Cato Institute,1980s,outlandishly,1,105592,0.095
Cato Institute,1980s,careless,2,105592,0.189
Cato Institute,1980s,shooting,16,105592,1.515
Cato Institute,1980s,loved,1,105592,0.095
Cato Institute,1980s,ones,24,105592,2.273
Cato Institute,1980s,reel,1,105592,0.095
Cato Institute,1980s,stories,3,105592,0.284
Cato Institute,1980s,children,92,105592,8.713
Cato Institute,1980s,adults,4,105592,0.379
Cato Institute,1980s,killing,5,105592,0.474
Cato Institute,1980s,foolish,6,105592,0.568
Cato Institute,1980s,accidents,20,105592,1.894
Cato Institute,1980s,headline,1,105592,0.095
Cato Institute,1980s,year-old,2,105592,0.189
Cato Institute,1980s,boy,2,105592,0.189
Cato Institute,1980s,shoots,1,105592,0.095
Cato Institute,1980s,friend,6,105592,0.568
Cato Institute,1980s,moments,1,105592,0.095
Cato Institute,1980s,temporary,10,105592,0.947
Cato Institute,1980s,frenzy,1,105592,0.095
Cato Institute,1980s,argument,32,105592,3.031
Cato Institute,1980s,anecdote,2,105592,0.189
Cato Institute,1980s,aided,3,105592,0.284
Cato Institute,1980s,media,21,105592,1.989
Cato Institute,1980s,sensationalize,1,105592,0.095
Cato Institute,1980s,sensationalism,1,105592,0.095
Cato Institute,1980s,selectivity,2,105592,0.189
Cato Institute,1980s,press,84,105592,7.955
Cato Institute,1980s,lead,22,105592,2.083
Cato Institute,1980s,readers,4,105592,0.379
Cato Institute,1980s,false,7,105592,0.663
Cato Institute,1980s,conclusions,10,105592,0.947
Cato Institute,1980s,poll,15,105592,1.421
Cato Institute,1980s,takes,13,105592,1.231
Cato Institute,1980s,lives,12,105592,1.136
Cato Institute,1980s,diabetes,1,105592,0.095
Cato Institute,1980s,stomach,1,105592,0.095
Cato Institute,1980s,cancer,2,105592,0.189
Cato Institute,1980s,stroke,1,105592,0.095
Cato Institute,1980s,strokes,1,105592,0.095
Cato Institute,1980s,times,123,105592,11.649
Cato Institute,1980s,war,196,105592,18.562
Cato Institute,1980s,anecdotes,2,105592,0.189
Cato Institute,1980s,advantage,11,105592,1.042
Cato Institute,1980s,month,8,105592,0.758
Cato Institute,1980s,rifle,13,105592,1.231
Cato Institute,1980s,association's,2,105592,0.189
Cato Institute,1980s,magazines,3,105592,0.284
Cato Institute,1980s,feature,5,105592,0.474
Cato Institute,1980s,section,36,105592,3.409
Cato Institute,1980s,called,46,105592,4.356
Cato Institute,1980s,collects,2,105592,0.189
Cato Institute,1980s,clippings,1,105592,0.095
Cato Institute,1980s,successfully,2,105592,0.189
Cato Institute,1980s,defending,5,105592,0.474
Cato Institute,1980s,story,22,105592,2.083
Cato Institute,1980s,tells,1,105592,0.095
Cato Institute,1980s,man,39,105592,3.693
Cato Institute,1980s,wheelchair,1,105592,0.095
Cato Institute,1980s,beaten,1,105592,0.095
Cato Institute,1980s,robbed,5,105592,0.474
Cato Institute,1980s,break-ins,1,105592,0.095
Cato Institute,1980s,months,24,105592,2.273
Cato Institute,1980s,heard,5,105592,0.474
Cato Institute,1980s,prying,1,105592,0.095
Cato Institute,1980s,window,5,105592,0.474
Cato Institute,1980s,hatchet,1,105592,0.095
Cato Institute,1980s,fired,8,105592,0.758
Cato Institute,1980s,shotgun,8,105592,0.758
Cato Institute,1980s,wounding,1,105592,0.095
Cato Institute,1980s,him,27,105592,2.557
Cato Institute,1980s,away,26,105592,2.462
Cato Institute,1980s,rarely,16,105592,1.515
Cato Institute,1980s,settle,3,105592,0.284
Cato Institute,1980s,disputes,3,105592,0.284
Cato Institute,1980s,though,59,105592,5.588
Cato Institute,1980s,cool-,1,105592,0.095
Cato Institute,1980s,headed,4,105592,0.379
Cato Institute,1980s,review,69,105592,6.535
Cato Institute,1980s,facts,18,105592,1.705
Cato Institute,1980s,debunks,1,105592,0.095
Cato Institute,1980s,scare,5,105592,0.474
Cato Institute,1980s,tactics,8,105592,0.758
Cato Institute,1980s,firsthand,1,105592,0.095
Cato Institute,1980s,blame,9,105592,0.852
Cato Institute,1980s,domestic,60,105592,5.682
Cato Institute,1980s,chief,23,105592,2.178
Cato Institute,1980s,department,79,105592,7.482
Cato Institute,1980s,somebody,3,105592,0.284
Cato Institute,1980s,dead,3,105592,0.284
Cato Institute,1980s,described,17,105592,1.61
Cato Institute,1980s,sociologist,1,105592,0.095
Cato Institute,1980s,r,36,105592,3.409
Cato Institute,1980s,p,570,105592,53.981
Cato Institute,1980s,narlock,2,105592,0.189
Cato Institute,1980s,believes,9,105592,0.852
Cato Institute,1980s,mere,5,105592,0.474
Cato Institute,1980s,lethal,1,105592,0.095
Cato Institute,1980s,enough,67,105592,6.345
Cato Institute,1980s,produce,42,105592,3.978
Cato Institute,1980s,human,33,105592,3.125
Cato Institute,1980s,mortality,4,105592,0.379
Cato Institute,1980s,bears,5,105592,0.474
Cato Institute,1980s,relationship,12,105592,1.136
Cato Institute,1980s,frequency,5,105592,0.474
Cato Institute,1980s,act,120,105592,11.364
Cato Institute,1980s,completed,5,105592,0.474
Cato Institute,1980s,turn,29,105592,2.746
Cato Institute,1980s,murderers,1,105592,0.095
Cato Institute,1980s,sig-,6,105592,0.568
Cato Institute,1980s,nificantly,2,105592,0.189
Cato Institute,1980s,owner,4,105592,0.379
Cato Institute,1980s,commits,1,105592,0.095
Cato Institute,1980s,killer,3,105592,0.284
Cato Institute,1980s,typical,13,105592,1.231
Cato Institute,1980s,studies,34,105592,3.22
Cato Institute,1980s,two-thirds,9,105592,0.852
Cato Institute,1980s,four-fifths,2,105592,0.189
Cato Institute,1980s,prior,14,105592,1.326
Cato Institute,1980s,arrest,6,105592,0.568
Cato Institute,1980s,records,6,105592,0.568
Cato Institute,1980s,frequently,23,105592,2.178
Cato Institute,1980s,pro-control,5,105592,0.474
Cato Institute,1980s,foundation,48,105592,4.546
Cato Institute,1980s,kansas,9,105592,0.852
Cato Institute,1980s,revealed,7,105592,0.663
Cato Institute,1980s,among,78,105592,7.387
Cato Institute,1980s,family,41,105592,3.883
Cato Institute,1980s,bers,5,105592,0.474
Cato Institute,1980s,before,107,105592,10.133
Cato Institute,1980s,break,7,105592,0.663
Cato Institute,1980s,cases,55,105592,5.209
Cato Institute,1980s,thus,66,105592,6.25
Cato Institute,1980s,average,36,105592,3.409
Cato Institute,1980s,person,21,105592,1.989
Cato Institute,1980s,kills,1,105592,0.095
Cato Institute,1980s,member,15,105592,1.421
Cato Institute,1980s,non-violent,1,105592,0.095
Cato Institute,1980s,solid,3,105592,0.284
Cato Institute,1980s,reaches,3,105592,0.284
Cato Institute,1980s,moment,4,105592,0.379
Cato Institute,1980s,insanity,1,105592,0.095
Cato Institute,1980s,fringes,1,105592,0.095
Cato Institute,1980s,affected,23,105592,2.178
Cato Institute,1980s,killers,2,105592,0.189
Cato Institute,1980s,anyway,6,105592,0.568
Cato Institute,1980s,relatives,5,105592,0.474
Cato Institute,1980s,acquaintances,1,105592,0.095
Cato Institute,1980s,expect,22,105592,2.083
Cato Institute,1980s,wives,6,105592,0.568
Cato Institute,1980s,companions,1,105592,0.095
Cato Institute,1980s,business,137,105592,12.974
Cato Institute,1980s,associates,6,105592,0.568
Cato Institute,1980s,e,48,105592,4.546
Cato Institute,1980s,g,25,105592,2.368
Cato Institute,1980s,drug,12,105592,1.136
Cato Institute,1980s,dealers,4,105592,0.379
Cato Institute,1980s,loansharks,1,105592,0.095
Cato Institute,1980s,paragons,1,105592,0.095
Cato Institute,1980s,near-fatal,1,105592,0.095
Cato Institute,1980s,shootings,1,105592,0.095
Cato Institute,1980s,stabbings,1,105592,0.095
Cato Institute,1980s,volunteered,1,105592,0.095
Cato Institute,1980s,history,47,105592,4.451
Cato Institute,1980s,hard-drug,1,105592,0.095
Cato Institute,1980s,admitted,8,105592,0.758
Cato Institute,1980s,heroin,1,105592,0.095
Cato Institute,1980s,day,37,105592,3.504
Cato Institute,1980s,incident,4,105592,0.379
Cato Institute,1980s,conflict,20,105592,1.894
Cato Institute,1980s,turned,17,105592,1.61
Cato Institute,1980s,differently,2,105592,0.189
Cato Institute,1980s,finally,40,105592,3.788
Cato Institute,1980s,killings,1,105592,0.095
Cato Institute,1980s,involve,15,105592,1.421
Cato Institute,1980s,killed,12,105592,1.136
Cato Institute,1980s,husbands,2,105592,0.189
Cato Institute,1980s,prosecuted,2,105592,0.189
Cato Institute,1980s,legally,8,105592,0.758
Cato Institute,1980s,murderous,3,105592,0.284
Cato Institute,1980s,brandished,2,105592,0.189
Cato Institute,1980s,attacker,4,105592,0.379
Cato Institute,1980s,relative,14,105592,1.326
Cato Institute,1980s,acquaintance,1,105592,0.095
Cato Institute,1980s,committing,3,105592,0.284
Cato Institute,1980s,aggravated,1,105592,0.095
Cato Institute,1980s,rather,76,105592,7.198
Cato Institute,1980s,stranger,2,105592,0.189
Cato Institute,1980s,prong,1,105592,0.095
Cato Institute,1980s,demands,17,105592,1.61
Cato Institute,1980s,incidence,2,105592,0.189
Cato Institute,1980s,implement,12,105592,1.136
Cato Institute,1980s,morally,4,105592,0.379
Cato Institute,1980s,flawed,3,105592,0.284
Cato Institute,1980s,protect,24,105592,2.273
Cato Institute,1980s,woman,4,105592,0.379
Cato Institute,1980s,chooses,4,105592,0.379
Cato Institute,1980s,share,79,105592,7.482
Cato Institute,1980s,bed,3,105592,0.284
Cato Institute,1980s,rap,2,105592,0.189
Cato Institute,1980s,sheet,2,105592,0.189
Cato Institute,1980s,unfair,29,105592,2.746
Cato Institute,1980s,law-,3,105592,0.284
Cato Institute,1980s,abiding,2,105592,0.189
Cato Institute,1980s,easier,22,105592,2.083
Cato Institute,1980s,criminal's,1,105592,0.095
Cato Institute,1980s,rapes,1,105592,0.095
Cato Institute,1980s,fatal,3,105592,0.284
Cato Institute,1980s,outweighing,1,105592,0.095
Cato Institute,1980s,minimal,9,105592,0.852
Cato Institute,1980s,whatever,17,105592,1.61
Cato Institute,1980s,anti-,5,105592,0.474
Cato Institute,1980s,effects,48,105592,4.546
Cato Institute,1980s,senate,44,105592,4.167
Cato Institute,1980s,candidate,13,105592,1.231
Cato Institute,1980s,mark,13,105592,1.231
Cato Institute,1980s,green,8,105592,0.758
Cato Institute,1980s,d-n,2,105592,0.189
Cato Institute,1980s,warned,10,105592,0.947
Cato Institute,1980s,homes,17,105592,1.61
Cato Institute,1980s,protection,36,105592,3.409
Cato Institute,1980s,six,17,105592,1.61
Cato Institute,1980s,die,7,105592,0.663
Cato Institute,1980s,gunfire,1,105592,0.095
Cato Institute,1980s,due,20,105592,1.894
Cato Institute,1980s,accidental,7,105592,0.663
Cato Institute,1980s,discharge,5,105592,0.474
Cato Institute,1980s,swimming,1,105592,0.095
Cato Institute,1980s,pools,1,105592,0.095
Cato Institute,1980s,drowning,5,105592,0.474
Cato Institute,1980s,actual,12,105592,1.136
Cato Institute,1980s,acci-,1,105592,0.095
Cato Institute,1980s,dents,4,105592,0.379
Cato Institute,1980s,quite,27,105592,2.557
Cato Institute,1980s,headlines,1,105592,0.095
Cato Institute,1980s,pregnant,1,105592,0.095
Cato Institute,1980s,death,20,105592,1.894
Cato Institute,1980s,toll,2,105592,0.189
Cato Institute,1980s,somewhat,11,105592,1.042
Cato Institute,1980s,implied,3,105592,0.284
Cato Institute,1980s,roughly,10,105592,0.947
Cato Institute,1980s,suicide,16,105592,1.515
Cato Institute,1980s,find,74,105592,7.008
Cato Institute,1980s,alternatives,18,105592,1.705
Cato Institute,1980s,experts,10,105592,0.947
Cato Institute,1980s,agree,14,105592,1.326
Cato Institute,1980s,impact,28,105592,2.652
Cato Institute,1980s,japan,62,105592,5.872
Cato Institute,1980s,twice,12,105592,1.136
Cato Institute,1980s,reason,59,105592,5.588
Cato Institute,1980s,norwegians,1,105592,0.095
Cato Institute,1980s,symbol,1,105592,0.095
Cato Institute,1980s,culture,8,105592,0.758
Cato Institute,1980s,water,6,105592,0.568
Cato Institute,1980s,save,16,105592,1.515
Cato Institute,1980s,accident,8,105592,0.758
Cato Institute,1980s,account,51,105592,4.83
Cato Institute,1980s,deaths,20,105592,1.894
Cato Institute,1980s,dangerous,14,105592,1.326
Cato Institute,1980s,hardly,22,105592,2.083
Cato Institute,1980s,contend,5,105592,0.474
Cato Institute,1980s,three,42,105592,3.978
Cato Institute,1980s,accidentally,3,105592,0.284
Cato Institute,1980s,fire,13,105592,1.231
Cato Institute,1980s,one-third,11,105592,1.042
Cato Institute,1980s,drown-,1,105592,0.095
Cato Institute,1980s,ing,75,105592,7.103
Cato Institute,1980s,newspapers,5,105592,0.474
Cato Institute,1980s,leave,26,105592,2.462
Cato Institute,1980s,contrary,6,105592,0.568
Cato Institute,1980s,impression,8,105592,0.758
Cato Institute,1980s,bicycle,1,105592,0.095
Cato Institute,1980s,kill,13,105592,1.231
Cato Institute,1980s,motor,6,105592,0.568
Cato Institute,1980s,vehicle,13,105592,1.231
Cato Institute,1980s,involved,38,105592,3.599
Cato Institute,1980s,self-destructive,2,105592,0.189
Cato Institute,1980s,individuals,41,105592,3.883
Cato Institute,1980s,disproportionately,3,105592,0.284
Cato Institute,1980s,heavy,15,105592,1.421
Cato Institute,1980s,drinking,3,105592,0.284
Cato Institute,1980s,moreover,46,105592,4.356
Cato Institute,1980s,declined,6,105592,0.568
Cato Institute,1980s,decades,24,105592,2.273
Cato Institute,1980s,risen,5,105592,0.474
Cato Institute,1980s,part,106,105592,10.039
Cato Institute,1980s,replaced,12,105592,1.136
Cato Institute,1980s,long,98,105592,9.281
Cato Institute,1980s,considerably,5,105592,0.474
Cato Institute,1980s,difficult,52,105592,4.925
Cato Institute,1980s,toddler,1,105592,0.095
Cato Institute,1980s,risks,19,105592,1.799
Cato Institute,1980s,therefore,35,105592,3.315
Cato Institute,1980s,low,41,105592,3.883
Cato Institute,1980s,avoided,13,105592,1.231
Cato Institute,1980s,buying,12,105592,1.136
Cato Institute,1980s,trigger,9,105592,0.852
Cato Institute,1980s,lock,2,105592,0.189
Cato Institute,1980s,cleaning,1,105592,0.095
