source,decade,term,count,tokens,per10k
Cato Institute,1980s,construction,13,136764,0.951
Cato Institute,1980s,annual,48,136764,3.51
Cato Institute,1980s,maintenance,3,136764,0.219
Cato Institute,1980s,require,26,136764,1.901
Cato Institute,1980s,capacity,12,136764,0.877
Cato Institute,1980s,given,57,136764,4.168
Cato Institute,1980s,entire,17,136764,1.243
Cato Institute,1980s,budget,37,136764,2.705
Cato Institute,1980s,effective,34,136764,2.486
Cato Institute,1980s,simply,49,136764,3.583
Cato Institute,1980s,impossible,15,136764,1.097
Cato Institute,1980s,disarm,5,136764,0.366
Cato Institute,1980s,although,66,136764,4.826
Cato Institute,1980s,devote,3,136764,0.219
Cato Institute,1980s,attention,24,136764,1.755
Cato Institute,1980s,alleged,11,136764,0.804
Cato Institute,1980s,evils,1,136764,0.073
Cato Institute,1980s,atten-,1,136764,0.073
Cato Institute,1980s,particulars,1,136764,0.073
Cato Institute,1980s,devising,1,136764,0.073
Cato Institute,1980s,workable,3,136764,0.219
Cato Institute,1980s,enforceable,3,136764,0.219
Cato Institute,1980s,disarming,9,136764,0.658
Cato Institute,1980s,nearly,25,136764,1.828
Cato Institute,1980s,third,78,136764,5.703
Cato Institute,1980s,ratio,6,136764,0.439
Cato Institute,1980s,homicides,13,136764,0.951
Cato Institute,1980s,supply,25,136764,1.828
Cato Institute,1980s,continue,33,136764,2.413
Cato Institute,1980s,barely,1,136764,0.073
Cato Institute,1980s,interruption,3,136764,0.219
Cato Institute,1980s,disappeared,2,136764,0.146
Cato Institute,1980s,left,34,136764,2.486
Cato Institute,1980s,every,45,136764,3.29
Cato Institute,1980s,state,184,136764,13.454
Cato Institute,1980s,union,83,136764,6.069
Cato Institute,1980s,recent,60,136764,4.387
Cato Institute,1980s,felony,4,136764,0.292
Cato Institute,1980s,convictions,4,136764,0.292
Cato Institute,1980s,purchase,7,136764,0.512
Cato Institute,1980s,firearms,51,136764,3.729
Cato Institute,1980s,yet,42,136764,3.071
Cato Institute,1980s,many,135,136764,9.871
Cato Institute,1980s,whom,15,136764,1.097
Cato Institute,1980s,were,341,136764,24.933
Cato Institute,1980s,repeat,7,136764,0.512
Cato Institute,1980s,offenders,4,136764,0.292
Cato Institute,1980s,able,35,136764,2.559
Cato Institute,1980s,obtain,7,136764,0.512
Cato Institute,1980s,last,53,136764,3.875
Cato Institute,1980s,within,42,136764,3.071
Cato Institute,1980s,days,25,136764,1.828
Cato Institute,1980s,obtained,2,136764,0.146
Cato Institute,1980s,hours,11,136764,0.804
Cato Institute,1980s,three-quarters,3,136764,0.219
Cato Institute,1980s,agreed,14,136764,1.024
Cato Institute,1980s,trouble,14,136764,1.024
Cato Institute,1980s,obtaining,3,136764,0.219
Cato Institute,1980s,upon,25,136764,1.828
Cato Institute,1980s,release,16,136764,1.17
Cato Institute,1980s,despite,48,136764,3.51
Cato Institute,1980s,barriers,21,136764,1.535
Cato Institute,1980s,stock,23,136764,1.682
Cato Institute,1980s,magically,2,136764,0.146
Cato Institute,1980s,vanished,2,136764,0.146
Cato Institute,1980s,resupply,1,136764,0.073
Cato Institute,1980s,easy,12,136764,0.877
Cato Institute,1980s,small,33,136764,2.413
Cato Institute,1980s,imported,7,136764,0.512
Cato Institute,1980s,physical,3,136764,0.219
Cato Institute,1980s,volume,9,136764,0.658
Cato Institute,1980s,enter,9,136764,0.658
Cato Institute,1980s,country,61,136764,4.46
Cato Institute,1980s,annually,16,136764,1.17
Cato Institute,1980s,demand,25,136764,1.828
Cato Institute,1980s,bootleg,6,136764,0.439
Cato Institute,1980s,manufacture,4,136764,0.292
Cato Institute,1980s,tools,6,136764,0.439
Cato Institute,1980s,americans,35,136764,2.559
Cato Institute,1980s,garages,1,136764,0.073
Cato Institute,1980s,zip,2,136764,0.146
Cato Institute,1980s,made,82,136764,5.996
Cato Institute,1980s,tubing,1,136764,0.073
Cato Institute,1980s,tape,1,136764,0.073
Cato Institute,1980s,pin,1,136764,0.073
Cato Institute,1980s,key,20,136764,1.462
Cato Institute,1980s,whittle,1,136764,0.073
Cato Institute,1980s,wood,2,136764,0.146
Cato Institute,1980s,rubber,2,136764,0.146
Cato Institute,1980s,bands,2,136764,0.146
Cato Institute,1980s,fact,70,136764,5.118
Cato Institute,1980s,using,25,136764,1.828
Cato Institute,1980s,fires,2,136764,0.146
Cato Institute,1980s,inferior,1,136764,0.073
Cato Institute,1980s,sears,1,136764,0.073
Cato Institute,1980s,roebuck,1,136764,0.073
Cato Institute,1980s,catalogue,4,136764,0.292
Cato Institute,1980s,pakistani,1,136764,0.073
Cato Institute,1980s,afghan,7,136764,0.512
Cato Institute,1980s,peasants,3,136764,0.219
Cato Institute,1980s,making,50,136764,3.656
Cato Institute,1980s,capable,7,136764,0.512
Cato Institute,1980s,russian,2,136764,0.146
Cato Institute,1980s,ak-,1,136764,0.073
Cato Institute,1980s,cartridge,2,136764,0.146
Cato Institute,1980s,ammunition,1,136764,0.073
Cato Institute,1980s,harder,5,136764,0.366
Cato Institute,1980s,make,103,136764,7.531
Cato Institute,1980s,liquor,4,136764,0.292
Cato Institute,1980s,modern,22,136764,1.609
Cato Institute,1980s,smokeless,1,136764,0.073
Cato Institute,1980s,gunpowder,1,136764,0.073
Cato Institute,1980s,complex,8,136764,0.585
Cato Institute,1980s,backyard,1,136764,0.073
Cato Institute,1980s,production,47,136764,3.437
Cato Institute,1980s,conventional,5,136764,0.366
Cato Institute,1980s,black,32,136764,2.34
Cato Institute,1980s,powder,1,136764,0.073
Cato Institute,1980s,apparently,16,136764,1.17
Cato Institute,1980s,already,44,136764,3.217
Cato Institute,1980s,common,37,136764,2.705
Cato Institute,1980s,federal,142,136764,10.383
Cato Institute,1980s,one-fifth,2,136764,0.146
Cato Institute,1980s,seized,9,136764,0.658
Cato Institute,1980s,washington,179,136764,13.088
Cato Institute,1980s,d,112,136764,8.189
Cato Institute,1980s,c,90,136764,6.581
Cato Institute,1980s,homemade,2,136764,0.146
Cato Institute,1980s,course,51,136764,3.729
Cato Institute,1980s,cannot,66,136764,4.826
Cato Institute,1980s,win,10,136764,0.731
Cato Institute,1980s,target-shooting,1,136764,0.073
Cato Institute,1980s,contests,1,136764,0.073
Cato Institute,1980s,suffice,1,136764,0.073
Cato Institute,1980s,robbery,9,136764,0.658
Cato Institute,1980s,purposes,22,136764,1.609
Cato Institute,1980s,furthermore,13,136764,0.951
Cato Institute,1980s,price,65,136764,4.753
Cato Institute,1980s,may,218,136764,15.94
Cato Institute,1980s,lower,23,136764,1.682
Cato Institute,1980s,quality,19,136764,1.389
Cato Institute,1980s,now,88,136764,6.434
Cato Institute,1980s,just,69,136764,5.045
Cato Institute,1980s,gin,1,136764,0.073
Cato Institute,1980s,often,74,136764,5.411
Cato Institute,1980s,officers,8,136764,0.585
Cato Institute,1980s,concur,1,136764,0.073
Cato Institute,1980s,ineffective,9,136764,0.658
Cato Institute,1980s,questionnaire,1,136764,0.073
Cato Institute,1980s,official,30,136764,2.194
Cato Institute,1980s,results,27,136764,1.974
Cato Institute,1980s,believed,21,136764,1.535
Cato Institute,1980s,ban,25,136764,1.828
Cato Institute,1980s,chicago,23,136764,1.682
Cato Institute,1980s,banned,3,136764,0.219
Cato Institute,1980s,likely,60,136764,4.387
Cato Institute,1980s,targets,6,136764,0.439
Cato Institute,1980s,violence,25,136764,1.828
Cato Institute,1980s,concede,1,136764,0.073
Cato Institute,1980s,belief,6,136764,0.439
Cato Institute,1980s,itself,30,136764,2.194
Cato Institute,1980s,good,53,136764,3.875
Cato Institute,1980s,rely,18,136764,1.316
Cato Institute,1980s,heavily,14,136764,1.024
Cato Institute,1980s,newspaper,7,136764,0.512
Cato Institute,1980s,accounts,14,136764,1.024
Cato Institute,1980s,suicidal,2,136764,0.146
Cato Institute,1980s,outlandishly,1,136764,0.073
Cato Institute,1980s,careless,1,136764,0.073
Cato Institute,1980s,shooting,16,136764,1.17
Cato Institute,1980s,loved,1,136764,0.073
Cato Institute,1980s,ones,18,136764,1.316
Cato Institute,1980s,reel,1,136764,0.073
Cato Institute,1980s,stories,3,136764,0.219
Cato Institute,1980s,children,30,136764,2.194
Cato Institute,1980s,adults,4,136764,0.292
Cato Institute,1980s,killing,5,136764,0.366
Cato Institute,1980s,foolish,3,136764,0.219
Cato Institute,1980s,accidents,20,136764,1.462
Cato Institute,1980s,headline,1,136764,0.073
Cato Institute,1980s,year-old,1,136764,0.073
Cato Institute,1980s,boy,2,136764,0.146
Cato Institute,1980s,shoots,1,136764,0.073
Cato Institute,1980s,friend,6,136764,0.439
Cato Institute,1980s,moments,1,136764,0.073
Cato Institute,1980s,temporary,9,136764,0.658
Cato Institute,1980s,frenzy,1,136764,0.073
Cato Institute,1980s,argument,27,136764,1.974
Cato Institute,1980s,anecdote,2,136764,0.146
Cato Institute,1980s,aided,3,136764,0.219
Cato Institute,1980s,media,20,136764,1.462
Cato Institute,1980s,sensationalize,1,136764,0.073
Cato Institute,1980s,sensationalism,1,136764,0.073
Cato Institute,1980s,selectivity,2,136764,0.146
Cato Institute,1980s,press,79,136764,5.776
Cato Institute,1980s,lead,11,136764,0.804
Cato Institute,1980s,readers,3,136764,0.219
Cato Institute,1980s,false,6,136764,0.439
Cato Institute,1980s,conclusions,8,136764,0.585
Cato Institute,1980s,poll,11,136764,0.804
Cato Institute,1980s,takes,11,136764,0.804
Cato Institute,1980s,lives,11,136764,0.804
Cato Institute,1980s,diabetes,1,136764,0.073
Cato Institute,1980s,stomach,1,136764,0.073
Cato Institute,1980s,cancer,2,136764,0.146
Cato Institute,1980s,stroke,1,136764,0.073
Cato Institute,1980s,strokes,1,136764,0.073
Cato Institute,1980s,times,102,136764,7.458
Cato Institute,1980s,war,192,136764,14.039
Cato Institute,1980s,anecdotes,2,136764,0.146
Cato Institute,1980s,advantage,10,136764,0.731
Cato Institute,1980s,month,8,136764,0.585
Cato Institute,1980s,rifle,13,136764,0.951
Cato Institute,1980s,association's,2,136764,0.146
Cato Institute,1980s,magazines,3,136764,0.219
Cato Institute,1980s,feature,5,136764,0.366
Cato Institute,1980s,section,25,136764,1.828
Cato Institute,1980s,called,42,136764,3.071
Cato Institute,1980s,collects,2,136764,0.146
Cato Institute,1980s,clippings,1,136764,0.073
Cato Institute,1980s,successfully,2,136764,0.146
Cato Institute,1980s,defending,5,136764,0.366
Cato Institute,1980s,story,15,136764,1.097
Cato Institute,1980s,tells,1,136764,0.073
Cato Institute,1980s,man,36,136764,2.632
Cato Institute,1980s,wheelchair,1,136764,0.073
Cato Institute,1980s,beaten,1,136764,0.073
Cato Institute,1980s,robbed,5,136764,0.366
Cato Institute,1980s,break-ins,1,136764,0.073
Cato Institute,1980s,months,18,136764,1.316
Cato Institute,1980s,heard,4,136764,0.292
Cato Institute,1980s,prying,1,136764,0.073
Cato Institute,1980s,window,5,136764,0.366
Cato Institute,1980s,hatchet,1,136764,0.073
Cato Institute,1980s,he,179,136764,13.088
Cato Institute,1980s,fired,7,136764,0.512
Cato Institute,1980s,shotgun,8,136764,0.585
Cato Institute,1980s,wounding,1,136764,0.073
Cato Institute,1980s,him,22,136764,1.609
Cato Institute,1980s,away,23,136764,1.682
Cato Institute,1980s,rarely,15,136764,1.097
Cato Institute,1980s,settle,3,136764,0.219
Cato Institute,1980s,disputes,3,136764,0.219
Cato Institute,1980s,though,45,136764,3.29
Cato Institute,1980s,cool-,1,136764,0.073
Cato Institute,1980s,headed,3,136764,0.219
Cato Institute,1980s,review,59,136764,4.314
Cato Institute,1980s,facts,16,136764,1.17
Cato Institute,1980s,debunks,1,136764,0.073
Cato Institute,1980s,scare,5,136764,0.366
Cato Institute,1980s,tactics,8,136764,0.585
Cato Institute,1980s,firsthand,1,136764,0.073
Cato Institute,1980s,blame,5,136764,0.366
Cato Institute,1980s,domestic,54,136764,3.948
Cato Institute,1980s,chief,22,136764,1.609
Cato Institute,1980s,department,63,136764,4.606
Cato Institute,1980s,then,71,136764,5.191
Cato Institute,1980s,somebody,3,136764,0.219
Cato Institute,1980s,dead,3,136764,0.219
Cato Institute,1980s,you,89,136764,6.508
Cato Institute,1980s,described,12,136764,0.877
Cato Institute,1980s,sociologist,1,136764,0.073
Cato Institute,1980s,r,30,136764,2.194
Cato Institute,1980s,p,517,136764,37.802
Cato Institute,1980s,narlock,2,136764,0.146
Cato Institute,1980s,believes,9,136764,0.658
Cato Institute,1980s,mere,3,136764,0.219
Cato Institute,1980s,lethal,1,136764,0.073
Cato Institute,1980s,enough,43,136764,3.144
Cato Institute,1980s,produce,30,136764,2.194
Cato Institute,1980s,human,31,136764,2.267
Cato Institute,1980s,mortality,4,136764,0.292
Cato Institute,1980s,bears,5,136764,0.366
Cato Institute,1980s,relationship,9,136764,0.658
Cato Institute,1980s,frequency,5,136764,0.366
Cato Institute,1980s,act,104,136764,7.604
Cato Institute,1980s,completed,5,136764,0.366
Cato Institute,1980s,turn,23,136764,1.682
Cato Institute,1980s,murderers,1,136764,0.073
Cato Institute,1980s,sig-,4,136764,0.292
Cato Institute,1980s,nificantly,1,136764,0.073
Cato Institute,1980s,owner,4,136764,0.292
Cato Institute,1980s,commits,1,136764,0.073
Cato Institute,1980s,killer,3,136764,0.219
Cato Institute,1980s,typical,12,136764,0.877
Cato Institute,1980s,studies,29,136764,2.12
Cato Institute,1980s,two-thirds,9,136764,0.658
Cato Institute,1980s,four-fifths,2,136764,0.146
Cato Institute,1980s,prior,12,136764,0.877
Cato Institute,1980s,arrest,5,136764,0.366
Cato Institute,1980s,records,5,136764,0.366
Cato Institute,1980s,frequently,19,136764,1.389
Cato Institute,1980s,pro-control,5,136764,0.366
Cato Institute,1980s,foundation,40,136764,2.925
Cato Institute,1980s,kansas,6,136764,0.439
Cato Institute,1980s,revealed,6,136764,0.439
Cato Institute,1980s,among,63,136764,4.606
Cato Institute,1980s,family,34,136764,2.486
Cato Institute,1980s,me,29,136764,2.12
Cato Institute,1980s,bers,5,136764,0.366
Cato Institute,1980s,before,92,136764,6.727
Cato Institute,1980s,break,5,136764,0.366
Cato Institute,1980s,cases,48,136764,3.51
Cato Institute,1980s,thus,50,136764,3.656
Cato Institute,1980s,average,26,136764,1.901
Cato Institute,1980s,person,20,136764,1.462
Cato Institute,1980s,kills,1,136764,0.073
Cato Institute,1980s,member,8,136764,0.585
Cato Institute,1980s,non-violent,1,136764,0.073
Cato Institute,1980s,solid,2,136764,0.146
Cato Institute,1980s,reaches,3,136764,0.219
Cato Institute,1980s,moment,4,136764,0.292
Cato Institute,1980s,insanity,1,136764,0.073
Cato Institute,1980s,fringes,1,136764,0.073
Cato Institute,1980s,affected,18,136764,1.316
Cato Institute,1980s,killers,2,136764,0.146
Cato Institute,1980s,own,94,136764,6.873
Cato Institute,1980s,anyway,6,136764,0.439
Cato Institute,1980s,relatives,5,136764,0.366
Cato Institute,1980s,acquaintances,1,136764,0.073
Cato Institute,1980s,expect,14,136764,1.024
Cato Institute,1980s,wives,6,136764,0.439
Cato Institute,1980s,companions,1,136764,0.073
Cato Institute,1980s,business,103,136764,7.531
Cato Institute,1980s,associates,5,136764,0.366
Cato Institute,1980s,e,35,136764,2.559
Cato Institute,1980s,g,20,136764,1.462
Cato Institute,1980s,drug,11,136764,0.804
Cato Institute,1980s,dealers,4,136764,0.292
Cato Institute,1980s,loansharks,1,136764,0.073
Cato Institute,1980s,paragons,1,136764,0.073
Cato Institute,1980s,near-fatal,1,136764,0.073
Cato Institute,1980s,shootings,1,136764,0.073
Cato Institute,1980s,stabbings,1,136764,0.073
Cato Institute,1980s,volunteered,1,136764,0.073
Cato Institute,1980s,history,40,136764,2.925
Cato Institute,1980s,hard-drug,1,136764,0.073
Cato Institute,1980s,admitted,8,136764,0.585
Cato Institute,1980s,heroin,1,136764,0.073
Cato Institute,1980s,day,29,136764,2.12
Cato Institute,1980s,incident,3,136764,0.219
Cato Institute,1980s,conflict,19,136764,1.389
Cato Institute,1980s,turned,13,136764,0.951
Cato Institute,1980s,differently,1,136764,0.073
Cato Institute,1980s,finally,27,136764,1.974
Cato Institute,1980s,killings,1,136764,0.073
Cato Institute,1980s,involve,12,136764,0.877
Cato Institute,1980s,killed,12,136764,0.877
Cato Institute,1980s,husbands,2,136764,0.146
Cato Institute,1980s,prosecuted,2,136764,0.146
Cato Institute,1980s,legally,6,136764,0.439
Cato Institute,1980s,murderous,3,136764,0.219
Cato Institute,1980s,brandished,2,136764,0.146
Cato Institute,1980s,attacker,4,136764,0.292
Cato Institute,1980s,relative,10,136764,0.731
Cato Institute,1980s,acquaintance,1,136764,0.073
Cato Institute,1980s,committing,3,136764,0.219
Cato Institute,1980s,aggravated,1,136764,0.073
Cato Institute,1980s,rather,60,136764,4.387
Cato Institute,1980s,stranger,2,136764,0.146
Cato Institute,1980s,prong,1,136764,0.073
Cato Institute,1980s,demands,12,136764,0.877
Cato Institute,1980s,we,256,136764,18.718
Cato Institute,1980s,incidence,2,136764,0.146
Cato Institute,1980s,implement,9,136764,0.658
Cato Institute,1980s,morally,4,136764,0.292
Cato Institute,1980s,flawed,3,136764,0.219
Cato Institute,1980s,protect,23,136764,1.682
Cato Institute,1980s,woman,4,136764,0.292
Cato Institute,1980s,chooses,3,136764,0.219
Cato Institute,1980s,share,75,136764,5.484
Cato Institute,1980s,bed,3,136764,0.219
Cato Institute,1980s,rap,1,136764,0.073
Cato Institute,1980s,sheet,1,136764,0.073
Cato Institute,1980s,unfair,25,136764,1.828
Cato Institute,1980s,law-,3,136764,0.219
Cato Institute,1980s,abiding,2,136764,0.146
Cato Institute,1980s,easier,13,136764,0.951
Cato Institute,1980s,criminal's,1,136764,0.073
Cato Institute,1980s,rapes,1,136764,0.073
Cato Institute,1980s,fatal,3,136764,0.219
Cato Institute,1980s,outweighing,1,136764,0.073
Cato Institute,1980s,minimal,8,136764,0.585
Cato Institute,1980s,whatever,14,136764,1.024
Cato Institute,1980s,anti-,5,136764,0.366
Cato Institute,1980s,effects,34,136764,2.486
Cato Institute,1980s,senate,42,136764,3.071
Cato Institute,1980s,candidate,13,136764,0.951
